,months_as_customer,policy_deductable,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,injury_claim,property_claim,vehicle_claim,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,property_damage_YES,police_report_available_YES
683,0.3311875478267829,-0.22117993892260457,1.3140721847460601,-0.8996798476499938,-0.6690488131553354,1.3528640345143335,2.1381116237775157,-1.2437309318975538,-1.3377642660508993,-0.6216235242116318,-0.6248695540365337,-0.16541482932598076,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12,-1.1918416507565963,-1.046478218484562,0.8685232975129927,-0.8996798476499938,0.9269101890894585,-0.38976889959601435,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,-0.5322070218796939,0.44114283608144306,0.26195060550733174,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
154,-0.8410315544536832,-0.22117993892260457,2.6507188464452622,0.9358347793542153,-0.6583615876938747,1.2076446233384712,1.1512908743417392,-0.016364880682862654,1.369042926947773,0.3477326487959669,0.3624856111795341,-0.06155931660828635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
736,1.1953782728656666,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.9172058009867465,1.1512908743417392,1.2110011705318287,-0.43549520171800854,0.2664449194032962,0.2796885323354194,-0.14464372678244186,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
440,-0.78113714776782,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.3363281562832972,-0.8223506245298137,-1.2437309318975538,0.46677386261488224,-0.19486294490011033,-0.19018489010493148,0.37619166949679556,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
714,2.359041031333867,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-1.1927228607669085,1.6433028568660581,-0.8223506245298137,-1.2437309318975538,0.46677386261488224,0.522501266990209,0.5404993306943807,0.3741145592424417,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
364,0.7846737698768902,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-1.043101704306459,-0.5349883107718767,-0.8223506245298137,1.2110011705318287,0.46677386261488224,-1.3633740549197524,-1.38039289848908,-1.7139005239468044,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
279,-1.4314192775000494,-1.046478218484562,2.2051699592121947,-0.8996798476499938,0.9269101890894585,0.48154756745915955,1.1512908743417392,1.2110011705318287,-0.43549520171800854,1.392279971491786,-0.04115014818552504,0.6379075615453854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
102,0.6819976441296961,-1.046478218484562,-0.46812336418620953,0.41694891364341,-0.2023733013382193,0.6267669786350218,1.1512908743417392,1.2110011705318287,1.369042926947773,-1.489370035478392,-0.7635546611004257,-0.6306875263012517,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43,-0.7982498353923523,-1.046478218484562,-0.46812336418620953,0.8546485554674906,-1.2176597201769834,1.6433028568660581,-0.8223506245298137,1.2110011705318287,0.46677386261488224,-0.3350842781024674,-0.3330098511110293,0.12538060628356357,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
529,-1.5768771223085742,1.42941662020131,-0.46812336418620953,0.2828151524392563,-1.1713484098439872,-0.24454948842015203,-0.8223506245298137,-0.016364880682862654,1.369042926947773,-0.09325328315927191,1.3353512875978817,0.914682502938041,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
151,0.7590047384400916,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-1.1158659554753259,1.1512908743417392,1.2110011705318287,-0.43549520171800854,0.681012339305917,-0.4033873681285268,-0.2755016728067368,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
339,0.1087226087078623,1.42941662020131,-0.46812336418620953,0.34988203304133314,-0.8257947865900919,-1.6967436001787752,1.1512908743417392,-0.016364880682862654,1.369042926947773,-0.558625533932312,-0.5607018179323447,0.20119513056748048,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
331,0.7162230193787608,1.42941662020131,-0.46812336418620953,0.9887823166716444,-1.6950224574555601,-1.2610853666511883,1.1512908743417392,-0.016364880682862654,1.369042926947773,-0.0546416116977533,1.4140085124997908,0.9936126926034887,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0.8103428013136887,-1.046478218484562,-0.46812336418620953,-0.09840711624623329,0.9269101890894585,1.6433028568660581,1.1512908743417392,-0.016364880682862654,-0.43549520171800854,-0.6968146738998522,-0.7014568519673398,-0.11660273834866437,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
76,0.6049905498193004,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.22511571712020764,0.9172058009867465,1.1512908743417392,-0.016364880682862654,-0.43549520171800854,1.5385978843985935,0.03336722277417818,1.5424890773165036,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
787,-0.5672285524611655,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-0.2023733013382193,1.0624252121626088,1.1512908743417392,-0.016364880682862654,0.46677386261488224,-0.8471969732762931,-0.8546314478289518,-0.790625015886501,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
778,-0.32765092571771265,1.42941662020131,-0.46812336418620953,1.2252813166894942,0.9269101890894585,-1.6967436001787752,1.1512908743417392,1.2110011705318287,0.46677386261488224,-0.46514464513074055,1.6210012096100774,0.154460149844518,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
2,-0.5586722086488994,1.42941662020131,1.7596210719791274,0.33929252557784734,0.9269101890894585,-0.6802077219477389,1.1512908743417392,1.2110011705318287,1.369042926947773,0.0754187553305199,-0.7118064868228541,-0.7397358146548307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
211,0.09160992108332995,1.42941662020131,-0.46812336418620953,1.2146918092260084,0.9269101890894585,-0.38976889959601435,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,-1.2495712337700133,-1.3866026794023887,-1.6635306002787225,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
943,1.896998465471493,1.42941662020131,-0.46812336418620953,1.5676753913422026,0.9269101890894585,1.4980834456901957,1.1512908743417392,-1.2437309318975538,-1.3377642660508993,1.7011733431839346,0.11616430161829287,0.9141632253744526,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
270,1.4520685872336518,1.42941662020131,-0.46812336418620953,1.0558491972737212,0.9269101890894585,-0.8254271331236013,1.1512908743417392,1.2110011705318287,-1.3377642660508993,1.9775516231190153,0.25691933565328784,1.1613393456425651,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
453,-1.5340954032472434,-1.046478218484562,-0.46812336418620953,0.2651659733334466,-0.6262999113094927,0.48154756745915955,1.1512908743417392,1.2110011705318287,-0.43549520171800854,-0.11763960197707313,-0.11152766520302253,0.5143195014113291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
588,2.3333719998970683,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.19110874510743492,-0.8223506245298137,1.2110011705318287,1.369042926947773,1.392279971491786,-0.04115014818552504,0.6379075615453854,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
479,1.0071387089958108,-0.22117993892260457,-0.46812336418620953,0.6428584061977742,0.9269101890894585,0.9172058009867465,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,2.375861497143102,2.428272728340196,1.517563754264257,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
459,-0.3105382380931803,1.42941662020131,-0.46812336418620953,0.9252452718907295,0.9269101890894585,0.19110874510743492,-0.8223506245298137,1.2110011705318287,1.369042926947773,1.74181720788027,0.13686357132932156,0.9505126548256456,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
796,1.896998465471493,-1.046478218484562,1.3140721847460601,0.8475888838251667,-1.962203093992077,-0.6802077219477389,-0.8223506245298137,1.2110011705318287,1.369042926947773,1.93690775842268,0.23622006594225917,1.562740902296454,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
72,-0.002509860851597984,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.24454948842015203,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,-0.8776798717985447,-1.508728370697458,-0.5325440667830305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
532,-0.2592001752195833,-0.22117993892260457,-0.46812336418620953,-0.07722810131926165,0.9269101890894585,0.045889333931572594,1.1512908743417392,-0.016364880682862654,1.369042926947773,-0.15015469373414142,1.219435377216121,1.1405682430990263,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
388,0.0744972334587976,1.42941662020131,1.7596210719791274,-0.8996798476499938,0.9269101890894585,0.48154756745915955,1.1512908743417392,-1.2437309318975538,-0.43549520171800854,0.8313946386823579,0.8551282303020165,0.1362854351189215,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
94,0.6135468936315667,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,1.3528640345143335,1.1512908743417392,-0.016364880682862654,-1.3377642660508993,1.9734872366493816,0.254849408682185,1.600128886874824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
776,2.2135831865253417,-0.22117993892260457,-0.46812336418620953,0.9711331375658346,0.9269101890894585,0.9172058009867465,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,-0.2172170704830948,-0.212954086787063,0.3362072971004832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
627,0.2456241097041211,-1.046478218484562,-0.46812336418620953,0.6428584061977742,0.9269101890894585,1.2076446233384712,-0.8223506245298137,-1.2437309318975538,0.46677386261488224,-1.2658287796485475,-1.2810364038761426,-1.7393451245626395,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
528,1.5376320253563136,-1.046478218484562,-0.46812336418620953,0.5616721823110495,0.9269101890894585,0.3363281562832972,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-0.20299171783937742,-0.19846459798934296,1.3477599909708267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
180,-1.2517360574424596,1.42941662020131,-0.46812336418620953,1.648861615228927,0.9269101890894585,0.7719863898108842,1.1512908743417392,1.2110011705318287,-1.3377642660508993,0.5875314505043456,-0.45099568846389276,-0.08181114158823675,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
884,0.6905539879419622,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-1.6380239216611032,0.6267669786350218,-0.8223506245298137,1.2110011705318287,0.46677386261488224,0.5875314505043456,0.6067369937696724,0.18353969340547244,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
762,0.5536524869457035,-1.046478218484562,2.2051699592121947,-0.8996798476499938,0.9269101890894585,-1.6967436001787752,1.1512908743417392,1.2110011705318287,-0.43549520171800854,1.2540908315242458,-0.11152766520302253,0.1638071459891105,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
682,-1.0378274621358052,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-1.4420914548676576,-1.1158659554753259,-0.8223506245298137,-1.2437309318975538,1.369042926947773,-1.3775994075634697,-1.2810364038761426,-1.7107848585652734,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
414,0.09160992108332995,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-1.1158659554753259,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,-1.3308589631626841,-1.3472740669514343,-1.6152377868649945,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
124,0.10016626489559613,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-1.5515241890029128,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,-0.06683477110665391,-0.059779490925450846,-0.4852898084964795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
273,-0.7896934915800862,-1.046478218484562,-0.46812336418620953,1.3170570480397048,0.9269101890894585,0.3363281562832972,1.1512908743417392,-0.016364880682862654,-1.3377642660508993,0.9370686868928298,0.9627644327993656,-0.0792147537702944,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
354,-1.0463838059480715,1.42941662020131,-0.46812336418620953,1.0911475554853407,-0.24155979469690841,-1.5515241890029128,1.1512908743417392,-1.2437309318975538,-1.3377642660508993,-0.12373618168152344,-0.11773744611633113,0.8523691953074244,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
167,0.8445681765627534,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-0.8934805478460095,0.9172058009867465,1.1512908743417392,-1.2437309318975538,-1.3377642660508993,1.111837305087072,-0.18397510919162288,0.3870964983321535,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
674,-1.4913136841859125,-0.22117993892260457,2.6507188464452622,0.5440230032052399,0.9269101890894585,-1.6967436001787752,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,-1.3918247602071872,-1.3100153814715827,-1.7897150482307211,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
629,1.118371178555271,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-1.0822881976651482,1.2076446233384712,0.16447012490596283,-1.2437309318975538,0.46677386261488224,0.7460425228200536,-0.37026853659088094,0.3455542932450757,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
434,-0.4559960829017053,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.045889333931572594,-0.8223506245298137,-1.2437309318975538,1.369042926947773,-0.13592934109042404,-0.13015700794294832,0.48160501490525537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
125,0.05738454583426525,-0.22117993892260457,2.2051699592121947,0.7664026599384421,-1.5560885264565714,0.045889333931572594,1.1512908743417392,1.2110011705318287,1.369042926947773,-0.8187462679888583,0.5404993306943807,-0.7397358146548307,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
784,1.161152897616602,1.42941662020131,-0.46812336418620953,1.2146918092260084,-0.3128079644399796,1.3528640345143335,1.1512908743417392,-1.2437309318975538,-1.3377642660508993,-0.8268750409281254,-0.15913598553838848,-0.5849911007054661,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
113,-0.26775651903184944,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-0.5194276566948859,0.19110874510743492,0.16447012490596283,-0.016364880682862654,-0.43549520171800854,1.4430848023622052,0.4825413755035004,-0.19085942994181587,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
355,0.48520173644757403,-1.046478218484562,-0.46812336418620953,1.1017370629488266,-1.4100297784832756,-0.09933007724428972,-0.8223506245298137,-1.2437309318975538,-1.3377642660508993,0.847652184560892,-0.31852036231330927,0.4494098059627701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
885,0.4680890488230417,-1.046478218484562,-0.46812336418620953,1.2111619734048464,0.9269101890894585,1.0624252121626088,1.1512908743417392,-1.2437309318975538,-1.3377642660508993,1.209382580358277,1.24013464692715,0.8191354312377622,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
860,0.26273679732865346,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-0.6868608555911031,0.19110874510743492,1.1512908743417392,-0.016364880682862654,0.46677386261488224,0.6850767257755506,0.7060934883826101,0.005427489094626543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
203,2.2991466246480035,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.6802077219477389,1.1512908743417392,-1.2437309318975538,1.369042926947773,-0.03635187258440238,-0.028730586358907836,0.6597172192161013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
51,-0.9265949925763449,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-1.1158659554753259,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,-1.2211205284825786,-1.3721131906046686,-1.665088432969488,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
868,0.36541292307584755,1.42941662020131,2.2051699592121947,-0.8996798476499938,-1.267533438997133,0.48154756745915955,1.1512908743417392,-0.016364880682862654,0.46677386261488224,-0.12983276138597374,1.2608339166381786,0.4925098437406133,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
602,-1.5683207784963082,-0.22117993892260457,-0.46812336418620953,1.193512794299037,-0.19168607587675862,-1.6967436001787752,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,0.5428231993383767,0.5611986004054094,-0.1217955139845491,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
963,-0.8153625230168847,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-1.5703381604051856,-0.5349883107718767,-0.8223506245298137,-1.2437309318975538,-1.3377642660508993,-1.2942794849359822,-1.4093718760845204,-1.7647897251784745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
840,0.45953270501077553,1.42941662020131,-0.46812336418620953,0.716984958442175,0.9269101890894585,-0.38976889959601435,-0.8223506245298137,-1.2437309318975538,1.369042926947773,-1.3674384413893859,-1.3845327524312858,-1.7211704098370428,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
533,1.1953782728656666,1.42941662020131,-0.46812336418620953,2.5877979436580034,-1.3993425530218149,0.19110874510743492,-0.8223506245298137,-1.2437309318975538,1.369042926947773,-1.2373780743611127,-1.38039289848908,-1.681705315004319,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
389,-0.6271229591470289,-0.22117993892260457,0.42297441027992533,0.39576989871643836,-1.6878976404812531,1.3528640345143335,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,-0.1135752155074396,-0.1073878112608168,0.17003847675217218,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
56,2.0510126540922844,-1.046478218484562,-0.46812336418620953,0.37459088378946676,-1.0324144788449983,0.045889333931572594,1.1512908743417392,1.2110011705318287,1.369042926947773,-1.489370035478392,-0.21088415981596015,0.6654292724155745,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172,-1.0806091811971361,-0.22117993892260457,-0.46812336418620953,0.33929252557784734,-1.2069724947155227,0.48154756745915955,1.1512908743417392,-0.016364880682862654,-1.3377642660508993,-0.4753056113048244,-0.4758348121171272,-0.1254304569296684,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
725,-0.08807329897425974,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.6802077219477389,1.1512908743417392,1.2110011705318287,-1.3377642660508993,-0.18063759225639295,-0.17569540130721142,0.7360510210636066,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
103,-0.293425550468648,-0.22117993892260457,-0.46812336418620953,0.3463521972201712,-1.1428491419467586,-1.2610853666511883,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,-1.4223076587294385,-1.4404207806510634,-1.8193138693552642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
229,-0.3875453324035759,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-1.4884027652006537,-1.4063047778270505,-0.8223506245298137,-1.2437309318975538,1.369042926947773,1.4491813820666555,-0.012171170590084898,1.064234441251521,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
165,-0.78113714776782,-0.22117993892260457,-0.46812336418620953,1.6206229286596316,0.9269101890894585,-1.1158659554753259,1.1512908743417392,1.2110011705318287,0.46677386261488224,0.7785576145771219,-0.353709120822058,0.3787880573147379,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
397,0.4509763611985093,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-0.09906345521076611,0.7719863898108842,-0.8223506245298137,-1.2437309318975538,0.46677386261488224,1.5548554302771276,0.041646930658589654,0.7833052793501576,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
716,-0.8581442420782156,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-1.2610853666511883,-0.8223506245298137,1.2110011705318287,0.46677386261488224,-0.4753056113048244,0.5570587464632036,-0.1254304569296684,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
